,age,balance,duration,campaign,previous,marital_married,marital_single,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,education_secondary,education_tertiary,default_yes,housing_yes,loan_yes
299,57,792,65,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
300,42,408,107,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
301,51,531,267,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
302,57,211,248,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
303,36,62,215,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
304,53,257,209,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
305,50,1234,205,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
306,54,313,83,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
307,55,89,106,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
308,44,129,189,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
309,43,0,105,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
310,56,353,106,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
311,54,851,108,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
312,55,96,311,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
313,37,398,214,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
314,33,193,132,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
315,46,-358,358,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
316,36,539,453,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
317,51,0,364,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
318,40,0,136,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
319,42,490,386,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
320,51,0,173,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
321,49,403,241,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
322,48,161,224,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
323,32,2558,148,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
324,31,98,196,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
325,55,115,111,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
326,40,436,231,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
327,47,831,316,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
328,57,206,216,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
329,41,290,240,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
330,48,1,669,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
331,42,57,425,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
332,30,-457,143,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
333,58,1387,174,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
334,45,24598,313,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
335,49,30,135,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
336,42,1022,146,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
337,53,56,152,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
338,51,-2,402,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
339,32,121,213,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
340,41,842,144,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
341,43,693,124,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
342,40,-333,183,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
343,50,1533,325,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
344,34,46,39,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
345,53,18,503,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
346,45,44,95,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
347,39,-100,680,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
348,44,510,421,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
349,55,685,174,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
350,46,187,113,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
351,45,66,808,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
352,34,560,198,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
353,36,0,195,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
355,31,12,208,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
356,44,34,404,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
357,33,1068,396,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
358,40,211,216,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
359,46,377,98,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
360,48,263,350,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
361,42,1263,114,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
362,27,8,88,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
363,48,126,379,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
364,59,230,190,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
365,46,841,158,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
366,38,308,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
367,43,1,306,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
368,38,86,218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
369,23,157,54,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
370,34,22,344,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
371,38,46,195,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
372,37,1293,652,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
373,25,122,286,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
374,48,131,189,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
375,49,143,83,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
376,38,393,184,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
377,43,98,235,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
378,33,0,290,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
379,55,224,232,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
380,38,757,133,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
381,49,245,318,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
382,40,8486,260,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
383,43,350,437,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
384,38,20,402,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
385,58,1667,85,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
386,57,345,125,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
387,32,10,501,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
388,56,830,1201,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
389,58,29,253,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
390,60,545,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
391,37,8730,149,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
392,46,477,114,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
393,27,4,243,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
394,43,1205,769,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
395,32,0,135,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
396,40,263,231,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
397,38,1,76,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
398,34,283,199,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
399,47,206,152,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
400,42,17,124,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
401,48,141,424,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
402,29,16,43,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
403,50,206,154,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
404,52,7,203,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
405,50,0,326,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
406,58,0,393,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
407,46,1927,241,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
408,38,284,483,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
409,46,1660,259,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
410,32,406,227,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
411,51,230,673,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
412,39,-25,576,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
413,48,182,180,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
414,36,1169,168,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
415,34,67,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
416,40,77,505,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
417,43,0,245,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
418,52,55,186,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
419,33,72,623,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
420,49,163,496,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
421,32,151,118,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
422,39,113,342,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
423,40,0,225,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
424,38,9,185,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
425,43,375,196,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
426,39,1142,276,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
427,54,2102,76,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
428,38,4325,87,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
429,40,217,195,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
430,55,131,744,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
431,42,1680,765,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
432,39,0,262,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
433,40,46,119,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
434,32,320,198,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
435,55,183,150,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
436,45,39,241,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
437,35,560,181,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
438,58,469,196,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
439,35,530,149,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
440,49,61,246,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
441,34,242,112,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
442,36,139,309,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
443,24,0,278,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
444,34,367,140,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
445,51,228,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
446,39,45248,1623,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
447,50,-84,101,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
448,32,310,144,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
449,42,132,238,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
450,50,797,354,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
451,40,71,79,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
452,46,2,187,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
453,37,231,451,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
454,34,270,159,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
455,44,274,409,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
456,40,-109,170,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
457,37,1,608,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
458,33,-60,243,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
459,35,89,145,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
460,58,-11,112,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
461,39,0,262,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462,43,-509,124,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
463,39,408,53,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
464,36,58,134,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
465,57,1640,204,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
466,36,20,186,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
467,50,71,678,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
468,55,52,182,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
469,44,292,162,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
470,44,424,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
471,39,109,699,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
472,46,1044,43,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
473,39,983,97,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
474,34,869,1677,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
475,40,668,283,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
476,50,964,323,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
477,31,301,82,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
478,37,140,310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
479,39,1877,185,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
480,51,1127,47,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
481,41,871,145,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
482,41,767,204,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
483,43,0,187,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
484,30,209,30,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
485,54,0,472,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
486,43,110,448,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
487,59,-76,264,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
488,47,178,169,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
489,40,-66,288,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
490,32,0,176,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
491,29,1,215,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
492,36,0,337,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
493,55,5345,278,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
494,30,-209,188,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
495,39,0,174,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
496,39,42,226,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
497,50,41,190,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
498,44,-99,111,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
499,37,17,164,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
500,46,276,157,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
501,32,-170,46,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
502,37,230,374,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
503,29,9,349,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
504,41,946,325,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
505,45,1297,233,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
506,57,-331,531,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
507,48,44,153,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
508,60,15,80,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
509,26,712,232,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
510,58,5435,118,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
511,34,507,190,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
512,55,387,918,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
513,41,0,238,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
514,50,1716,82,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
515,49,167,198,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
516,44,40,160,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
517,44,148,211,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
518,31,17,120,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
519,34,1011,136,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
520,46,1527,269,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
521,42,744,157,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
522,52,484,128,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
523,29,0,211,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
524,53,136,267,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
525,43,1335,371,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
526,38,517,288,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
527,46,459,221,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
528,48,549,427,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
529,30,83,310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
530,44,213,158,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,31,203,604,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
532,42,518,198,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
533,40,3877,145,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
534,52,1236,247,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
535,45,756,179,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
536,48,157,73,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
537,45,-66,263,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
538,34,245,13,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
539,34,-144,79,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
540,46,71,416,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
541,49,505,162,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
542,50,249,129,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
543,34,0,150,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
544,40,11,43,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
545,36,639,191,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
546,59,124,26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
547,45,82,250,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
548,36,107,146,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
549,56,473,416,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
550,42,372,121,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
551,30,46,114,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
552,30,34,289,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
553,47,935,225,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
554,33,-10,123,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
555,36,-106,130,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
556,39,471,161,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
557,56,778,149,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
558,39,170,268,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
559,42,315,259,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
560,52,3165,26,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
561,36,131,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
562,35,204,424,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
563,47,83,179,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
564,59,0,97,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
565,57,5431,383,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
566,38,1759,440,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
567,46,-125,23,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
568,34,0,195,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
569,28,5090,1297,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
570,38,573,87,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
571,56,1602,427,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
572,41,-137,189,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
573,52,0,195,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
574,54,193,179,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
575,61,195,179,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
576,53,288,69,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
577,47,19,105,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
578,53,25,266,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
579,46,216,524,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
580,39,190,96,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
581,56,99,155,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
582,55,2298,162,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
583,44,17,352,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
584,37,0,76,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
585,35,0,154,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
586,55,840,310,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
587,37,358,390,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
588,30,0,369,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
589,37,-325,112,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
590,36,-15,341,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
591,38,581,79,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
592,41,4070,140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
593,48,74,315,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
594,55,141,262,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
595,28,89,174,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
596,54,0,138,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
597,30,450,526,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
598,48,310,135,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
599,31,0,36,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
